Id,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14
21639,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21641,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21642,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21643,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21644,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21646,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21647,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
21648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21650,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21651,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21658,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
21659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21661,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
21662,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21665,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21666,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
21667,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
21668,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
21669,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21670,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
21671,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21679,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
21680,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21682,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21685,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
21686,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
21687,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
21688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21689,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21691,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21692,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21693,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21694,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21696,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21697,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
21698,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21700,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
21701,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0
21702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21704,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21706,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21707,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
21708,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21709,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21710,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21713,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
21714,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21715,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
21716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21717,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
21718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21721,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
21722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21724,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
21725,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
21726,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
21727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21731,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21733,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21734,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21736,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21741,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
21742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21743,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
21744,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21745,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21749,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
21750,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21751,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
